Entity,Code,Year,"Crops - Peas, dry - 187 - Yield - 5419 - hg/ha (tonnes per hectare)"
Tunisia,TUN,1990,0.5890000000000001
Tunisia,TUN,1991,0.9483
Tunisia,TUN,1992,0.7526
Tunisia,TUN,1993,0.63
Tunisia,TUN,1994,0.28800000000000003
Tunisia,TUN,1995,0.3682
Tunisia,TUN,1996,0.6357
Tunisia,TUN,1997,0.8138000000000001
Tunisia,TUN,1998,0.6838000000000001
Tunisia,TUN,1999,0.6504
Tunisia,TUN,2000,0.5246000000000001
Tunisia,TUN,2001,0.434
Tunisia,TUN,2002,0.2979
Tunisia,TUN,2003,0.6088
Tunisia,TUN,2004,0.675
Tunisia,TUN,2005,0.6940000000000001
Tunisia,TUN,2006,0.7909
Tunisia,TUN,2007,1.0094
Tunisia,TUN,2008,0.8237
Tunisia,TUN,2009,1.0101
Tunisia,TUN,2010,0.7988000000000001
Tunisia,TUN,2011,1.3197
Tunisia,TUN,2012,1.1551
Tunisia,TUN,2013,1.0319
Tunisia,TUN,2014,0.8089000000000001
Tunisia,TUN,2015,0.8016000000000001
Tunisia,TUN,2016,0.8689
Tunisia,TUN,2017,0.9221
Tunisia,TUN,2018,0.9203
Turkey,TUR,1961,1.1373
Turkey,TUR,1962,1.1379000000000001
Turkey,TUR,1963,0.9434
Turkey,TUR,1964,1
Turkey,TUR,1965,1.2
Turkey,TUR,1966,1.1111
Turkey,TUR,1967,1.2245000000000001
Turkey,TUR,1968,1.1563
Turkey,TUR,1969,1.12
Turkey,TUR,1970,1.0855000000000001
Turkey,TUR,1971,1.4000000000000001
Turkey,TUR,1972,1.5242
Turkey,TUR,1973,1.4667000000000001
Turkey,TUR,1974,1.4000000000000001
Turkey,TUR,1975,1.2727000000000002
Turkey,TUR,1976,1.3793
Turkey,TUR,1977,1.5584
Turkey,TUR,1978,1.75
Turkey,TUR,1979,1.875
Turkey,TUR,1980,2.3333
Turkey,TUR,1981,2.2571000000000003
Turkey,TUR,1982,1.8519
Turkey,TUR,1983,1.8182
Turkey,TUR,1984,2.0556
Turkey,TUR,1985,2.0588
Turkey,TUR,1986,2.0492
Turkey,TUR,1987,2.0833
Turkey,TUR,1988,2.25
Turkey,TUR,1989,2.4737
Turkey,TUR,1990,2.4324
Turkey,TUR,1991,2.5882
Turkey,TUR,1992,2.5047
Turkey,TUR,1993,2.5
Turkey,TUR,1994,2.6756
Turkey,TUR,1995,2.439
Turkey,TUR,1996,2.4242
Turkey,TUR,1997,2.3537
Turkey,TUR,1998,2.1379
Turkey,TUR,1999,2.3095000000000003
Turkey,TUR,2000,2.3308
Turkey,TUR,2001,2.1669
Turkey,TUR,2002,2.7701000000000002
Turkey,TUR,2003,3.0594
Turkey,TUR,2004,2.5926
Turkey,TUR,2005,2.5714
Turkey,TUR,2006,2.7925
Turkey,TUR,2007,2.7670000000000003
Turkey,TUR,2008,2.8739000000000003
Turkey,TUR,2009,2.9444000000000004
Turkey,TUR,2010,2.773
Turkey,TUR,2011,2.7801
Turkey,TUR,2012,2.2235
Turkey,TUR,2013,2.5634
Turkey,TUR,2014,2.5997000000000003
Turkey,TUR,2015,2.8103000000000002
Turkey,TUR,2016,2.6829
Turkey,TUR,2017,2.8376
Turkey,TUR,2018,2.8699000000000003
Turkmenistan,TKM,1992,2.9412000000000003
Turkmenistan,TKM,1993,1
Turkmenistan,TKM,1994,3.3333000000000004
Turkmenistan,TKM,1995,0.8688
Turkmenistan,TKM,1996,1
Turkmenistan,TKM,1997,1
Turkmenistan,TKM,1998,1.6326
Turkmenistan,TKM,1999,1.75
Turkmenistan,TKM,2000,1.6896
Turkmenistan,TKM,2001,1.6
Turkmenistan,TKM,2002,1.2658
Turkmenistan,TKM,2003,1.875
Turkmenistan,TKM,2004,1.6
Turkmenistan,TKM,2005,1.8
Turkmenistan,TKM,2006,2.8000000000000003
Turkmenistan,TKM,2007,1.8065
Turkmenistan,TKM,2008,1.7742
Turkmenistan,TKM,2009,1.7049
Turkmenistan,TKM,2010,1.7847000000000002
Turkmenistan,TKM,2011,1.8050000000000002
Turkmenistan,TKM,2012,1.8071000000000002
Turkmenistan,TKM,2013,1.8147
Turkmenistan,TKM,2014,1.8072000000000001
Turkmenistan,TKM,2015,1.8131000000000002
Turkmenistan,TKM,2016,1.8068000000000002
Turkmenistan,TKM,2017,1.8113000000000001
Turkmenistan,TKM,2018,1.8159
USSR,OWID_USS,1961,1.0198
USSR,OWID_USS,1962,1.1224
USSR,OWID_USS,1963,0.7639
USSR,OWID_USS,1964,0.9948
USSR,OWID_USS,1965,0.9204
USSR,OWID_USS,1966,1.1587
USSR,OWID_USS,1967,1.1222
USSR,OWID_USS,1968,1.4128
USSR,OWID_USS,1969,1.4827000000000001
USSR,OWID_USS,1970,1.4403000000000001
USSR,OWID_USS,1971,1.2447000000000001
USSR,OWID_USS,1972,1.1572
USSR,OWID_USS,1973,1.3046
USSR,OWID_USS,1974,1.4413
USSR,OWID_USS,1975,0.9308000000000001
USSR,OWID_USS,1976,1.6558000000000002
USSR,OWID_USS,1977,1.3592
USSR,OWID_USS,1978,1.5667
USSR,OWID_USS,1979,0.7937000000000001
USSR,OWID_USS,1980,1.3228
USSR,OWID_USS,1981,0.7459
USSR,OWID_USS,1982,1.2678
USSR,OWID_USS,1983,1.2969000000000002
USSR,OWID_USS,1984,1.1792
USSR,OWID_USS,1985,1.2854
USSR,OWID_USS,1986,1.0222
USSR,OWID_USS,1987,1.4253
USSR,OWID_USS,1988,1.264
USSR,OWID_USS,1989,1.4952
USSR,OWID_USS,1990,1.7183000000000002
USSR,OWID_USS,1991,1.026
Uganda,UGA,1961,0.5471
Uganda,UGA,1962,0.56
Uganda,UGA,1963,0.525
Uganda,UGA,1964,0.5467000000000001
Uganda,UGA,1965,0.42110000000000003
Uganda,UGA,1966,0.46430000000000005
Uganda,UGA,1967,0.5
Uganda,UGA,1968,0.5263
Uganda,UGA,1969,0.4762
Uganda,UGA,1970,0.42860000000000004
Uganda,UGA,1971,0.3929
Uganda,UGA,1972,0.4056
Uganda,UGA,1973,0.4
Uganda,UGA,1974,0.40940000000000004
Uganda,UGA,1975,0.4138
Uganda,UGA,1976,0.3846
Uganda,UGA,1977,0.4
Uganda,UGA,1978,0.4006
Uganda,UGA,1979,0.3158
Uganda,UGA,1980,0.4118
Uganda,UGA,1981,0.4444
Uganda,UGA,1982,0.5
Uganda,UGA,1983,0.5217
Uganda,UGA,1984,0.8125
Uganda,UGA,1985,0.4706
Uganda,UGA,1986,0.5556
Uganda,UGA,1987,0.5
Uganda,UGA,1988,0.5217
Uganda,UGA,1989,0.5001
Uganda,UGA,1990,0.5
Uganda,UGA,1991,0.6
Uganda,UGA,1992,0.5769000000000001
Uganda,UGA,1993,0.5926
Uganda,UGA,1994,0.6071000000000001
Uganda,UGA,1995,0.5714
Uganda,UGA,1996,0.5862
Uganda,UGA,1997,0.6667000000000001
Uganda,UGA,1998,0.6129
Uganda,UGA,1999,0.6786
Uganda,UGA,2000,0.6897
Uganda,UGA,2001,0.5769000000000001
Uganda,UGA,2002,0.5926
Uganda,UGA,2003,0.5185000000000001
Uganda,UGA,2004,0.6
Uganda,UGA,2005,0.6
Uganda,UGA,2006,0.6154000000000001
Uganda,UGA,2007,0.6154000000000001
Uganda,UGA,2008,0.5
Uganda,UGA,2009,0.4048
Uganda,UGA,2010,0.6068
Uganda,UGA,2011,0.6
Uganda,UGA,2012,0.40040000000000003
Uganda,UGA,2013,0.5991000000000001
Uganda,UGA,2014,0.55
Uganda,UGA,2015,0.5
Uganda,UGA,2016,0.5192
Uganda,UGA,2017,0.5301
Uganda,UGA,2018,0.5269
Ukraine,UKR,1992,2.4175
Ukraine,UKR,1993,2.4083
Ukraine,UKR,1994,2.2683
Ukraine,UKR,1995,1.4173
Ukraine,UKR,1996,1.3465
Ukraine,UKR,1997,1.5669000000000002
Ukraine,UKR,1998,1.3787
Ukraine,UKR,1999,1.2802
Ukraine,UKR,2000,1.7511
Ukraine,UKR,2001,2.0709
Ukraine,UKR,2002,1.8908
Ukraine,UKR,2003,1.0995000000000001
Ukraine,UKR,2004,2.4644
Ukraine,UKR,2005,1.9801000000000002
Ukraine,UKR,2006,1.9979
Ukraine,UKR,2007,1.0863
Ukraine,UKR,2008,2.2621
Ukraine,UKR,2009,1.8081
Ukraine,UKR,2010,1.6244
Ukraine,UKR,2011,1.4875
Ukraine,UKR,2012,1.6583
Ukraine,UKR,2013,1.5583
Ukraine,UKR,2014,2.339
Ukraine,UKR,2015,2.2403
Ukraine,UKR,2016,3.1262000000000003
Ukraine,UKR,2017,2.6518
Ukraine,UKR,2018,1.8202
United Kingdom,GBR,1961,2.6503
United Kingdom,GBR,1962,2.9967
United Kingdom,GBR,1963,2.75
United Kingdom,GBR,1964,3.0257
United Kingdom,GBR,1965,3.3942
United Kingdom,GBR,1966,3.1204
United Kingdom,GBR,1967,4.0172
United Kingdom,GBR,1968,2.561
United Kingdom,GBR,1969,2.9157
United Kingdom,GBR,1970,2.9578
United Kingdom,GBR,1971,3.0129
United Kingdom,GBR,1972,3.3476000000000004
United Kingdom,GBR,1973,3.2685
United Kingdom,GBR,1974,3.56
United Kingdom,GBR,1975,2.922
United Kingdom,GBR,1976,2.621
United Kingdom,GBR,1977,3.2568
United Kingdom,GBR,1978,2.8159
United Kingdom,GBR,1979,3.3214
United Kingdom,GBR,1980,3.3224
United Kingdom,GBR,1981,3.1071
United Kingdom,GBR,1982,4.1905
United Kingdom,GBR,1983,1.8085
United Kingdom,GBR,1984,3.0357000000000003
United Kingdom,GBR,1985,2.337
United Kingdom,GBR,1986,3.6264000000000003
United Kingdom,GBR,1987,2.6587
United Kingdom,GBR,1988,3.3771
United Kingdom,GBR,1989,3.2243
United Kingdom,GBR,1990,4.1721
United Kingdom,GBR,1991,3.5897
United Kingdom,GBR,1992,3.3038000000000003
United Kingdom,GBR,1993,4.0988
United Kingdom,GBR,1994,4.6835
United Kingdom,GBR,1995,3.7632000000000003
United Kingdom,GBR,1996,3.0380000000000003
United Kingdom,GBR,1997,3.7935000000000003
United Kingdom,GBR,1998,3.1703
United Kingdom,GBR,1999,3.9665000000000004
United Kingdom,GBR,2000,3.6962
United Kingdom,GBR,2001,3.5254000000000003
United Kingdom,GBR,2002,3.4353000000000002
United Kingdom,GBR,2003,3.9184
United Kingdom,GBR,2004,3.45
United Kingdom,GBR,2005,3.7442
United Kingdom,GBR,2006,3.2955
United Kingdom,GBR,2007,3.5135
United Kingdom,GBR,2008,3.0459
United Kingdom,GBR,2009,3.6
United Kingdom,GBR,2010,3.5
United Kingdom,GBR,2011,4.1000000000000005
United Kingdom,GBR,2012,2.4167
United Kingdom,GBR,2013,3.6897
United Kingdom,GBR,2014,4
United Kingdom,GBR,2015,4.1000000000000005
United Kingdom,GBR,2016,3.6589
United Kingdom,GBR,2017,3.9975
United Kingdom,GBR,2018,2.8005
United States,USA,1961,1.1873
United States,USA,1962,1.6584
United States,USA,1963,1.7396
United States,USA,1964,2.0641000000000003
United States,USA,1965,1.9469
United States,USA,1966,1.6228
United States,USA,1967,1.6309
United States,USA,1968,1.6895
United States,USA,1969,1.8305
United States,USA,1970,1.4481000000000002
United States,USA,1971,2.1749
United States,USA,1972,1.7483000000000002
United States,USA,1973,1.3664
United States,USA,1974,1.7009
United States,USA,1975,1.6249
United States,USA,1976,1.9244
United States,USA,1977,0.6874
United States,USA,1978,2.0063
United States,USA,1979,1.9911
United States,USA,1980,2.6417
United States,USA,1981,2.2969
United States,USA,1982,1.6860000000000002
United States,USA,1983,2.0506
United States,USA,1984,1.588
United States,USA,1985,1.7481
United States,USA,1986,2.4014
United States,USA,1987,2.6497
United States,USA,1988,3.1419
United States,USA,1989,3.2193
United States,USA,1990,2.2464
United States,USA,1991,2.8673
United States,USA,1992,2.1706000000000003
United States,USA,1993,3.0971
United States,USA,1994,2.5867
United States,USA,1995,3.2963
United States,USA,1996,1.7547000000000001
United States,USA,1997,2.6082
United States,USA,1998,2.3770000000000002
United States,USA,1999,2.3855
United States,USA,2000,2.2124
United States,USA,2001,2.1933000000000002
United States,USA,2002,1.8558000000000001
United States,USA,2003,1.7749000000000001
United States,USA,2004,2.5204
United States,USA,2005,2.0492
United States,USA,2006,1.6738000000000002
United States,USA,2007,2.2501
United States,USA,2008,1.6231
United States,USA,2009,2.2924
United States,USA,2010,2.2405
United States,USA,2011,1.8392000000000002
United States,USA,2012,1.9842000000000002
United States,USA,2013,2.1967000000000003
United States,USA,2014,2.1376
United States,USA,2015,1.8915000000000002
United States,USA,2016,2.3382
United States,USA,2017,1.5131000000000001
United States,USA,2018,2.2099
Uruguay,URY,1961,1.7241000000000002
Uruguay,URY,1962,1.746
Uruguay,URY,1963,1.746
Uruguay,URY,1964,1.7333
Uruguay,URY,1965,1.7333
Uruguay,URY,1966,1.7976
Uruguay,URY,1967,1.84
Uruguay,URY,1968,1.8933
Uruguay,URY,1969,1.9733
Uruguay,URY,1970,2.0146
Uruguay,URY,1971,2.0395000000000003
Uruguay,URY,1972,2
Uruguay,URY,1973,1.988
Uruguay,URY,1974,2
Uruguay,URY,1975,2
Uruguay,URY,1976,2
Uruguay,URY,1977,2
Uruguay,URY,1978,2
Uruguay,URY,1979,2
Uruguay,URY,1980,2
Uruguay,URY,1981,2
Uruguay,URY,1982,2.0909
Uruguay,URY,1983,2.0909
Uruguay,URY,1984,2.0909
Uruguay,URY,1985,2.0909
Uruguay,URY,1986,2.1818
Uruguay,URY,1987,2.2727
Uruguay,URY,1988,2.0909
Uruguay,URY,1989,2.2727
Uruguay,URY,1990,1.7318
Uruguay,URY,1991,2.1077
Uruguay,URY,1992,2.1084
Uruguay,URY,1993,2.1091
Uruguay,URY,1994,2.1097
Uruguay,URY,1995,2.1104000000000003
Uruguay,URY,1996,2.111
Uruguay,URY,1997,2.1113
Uruguay,URY,1998,2.1635
Uruguay,URY,1999,2.2174
Uruguay,URY,2000,2.0385
Uruguay,URY,2001,2.1667
Uruguay,URY,2002,2.12
Uruguay,URY,2003,2.0769
Uruguay,URY,2004,2.12
Uruguay,URY,2005,2.0769
Uruguay,URY,2006,2.12
Uruguay,URY,2007,2.1144000000000003
Uruguay,URY,2008,2.0769
Uruguay,URY,2009,2.0741
Uruguay,URY,2010,2.1164
Uruguay,URY,2011,2.1258
Uruguay,URY,2012,2.1667
Uruguay,URY,2013,2.1538
Uruguay,URY,2014,2.16
Uruguay,URY,2015,2.1367000000000003
Uruguay,URY,2016,2.1341
Uruguay,URY,2017,2.1359
Uruguay,URY,2018,2.1367000000000003
Uzbekistan,UZB,1992,0.4762
Uzbekistan,UZB,1993,0.7895000000000001
Uzbekistan,UZB,1994,0.7059000000000001
Uzbekistan,UZB,1995,0.8684000000000001
Uzbekistan,UZB,1996,0.8235
Uzbekistan,UZB,1997,1
Uzbekistan,UZB,1998,1.4231
Uzbekistan,UZB,1999,0.9
Uzbekistan,UZB,2000,0.5556
Uzbekistan,UZB,2001,0.6667000000000001
Uzbekistan,UZB,2002,0.5385
Uzbekistan,UZB,2003,0.7000000000000001
Uzbekistan,UZB,2004,0.7692
Uzbekistan,UZB,2005,0.5333
Uzbekistan,UZB,2006,0.7692
Uzbekistan,UZB,2007,0.6
Uzbekistan,UZB,2008,1.25
Uzbekistan,UZB,2009,1.6667
Uzbekistan,UZB,2010,1.8333000000000002
Uzbekistan,UZB,2011,3
Uzbekistan,UZB,2012,2.8000000000000003
Uzbekistan,UZB,2013,2.5
Uzbekistan,UZB,2014,2.5385
Uzbekistan,UZB,2015,3.0833
Uzbekistan,UZB,2016,2.5504000000000002
Uzbekistan,UZB,2017,2.5672
Uzbekistan,UZB,2018,2.5768
Venezuela,VEN,1961,0.4873
Venezuela,VEN,1962,0.5538000000000001
Venezuela,VEN,1963,0.4898
Venezuela,VEN,1964,0.42200000000000004
Venezuela,VEN,1965,0.5171
Venezuela,VEN,1966,0.5461
Venezuela,VEN,1967,0.5721
Venezuela,VEN,1968,0.5602
Venezuela,VEN,1969,0.554
Venezuela,VEN,1970,0.547
Venezuela,VEN,1971,0.4567
Venezuela,VEN,1972,0.41090000000000004
Venezuela,VEN,1973,0.3801
Venezuela,VEN,1974,0.33290000000000003
Venezuela,VEN,1975,0.3478
Venezuela,VEN,1976,0.4187
Venezuela,VEN,1977,0.5478000000000001
Venezuela,VEN,1978,0.4939
Venezuela,VEN,1979,0.5004000000000001
Venezuela,VEN,1980,0.5101
Venezuela,VEN,1981,0.5149
Venezuela,VEN,1982,0.4824
Venezuela,VEN,1983,0.49200000000000005
Venezuela,VEN,1984,0.513
Venezuela,VEN,1985,0.502
Venezuela,VEN,1986,0.5318
Venezuela,VEN,1987,0.561
Venezuela,VEN,1988,0.5720000000000001
Venezuela,VEN,1989,0.5526
Venezuela,VEN,1990,0.5745
Venezuela,VEN,1991,0.5567
Venezuela,VEN,1992,0.5217
Venezuela,VEN,1993,0.5575
Venezuela,VEN,1994,0.5827
Venezuela,VEN,1995,0.5793
Venezuela,VEN,1996,0.5750000000000001
Venezuela,VEN,1997,0.5682
Venezuela,VEN,1998,1
Venezuela,VEN,1999,1.0182
Venezuela,VEN,2000,1.28
Venezuela,VEN,2001,1.0952
Venezuela,VEN,2002,0.7459
Venezuela,VEN,2003,1.4452
Venezuela,VEN,2004,1.4545000000000001
Venezuela,VEN,2005,1.2836
Venezuela,VEN,2006,1.28
Venezuela,VEN,2007,1.2651000000000001
Venezuela,VEN,2008,1.4657
Venezuela,VEN,2009,1.4975
Venezuela,VEN,2010,1.4083
Venezuela,VEN,2011,1.4265
Venezuela,VEN,2012,1.5365
Venezuela,VEN,2013,1.3429
Venezuela,VEN,2014,1.3737000000000001
Venezuela,VEN,2015,1.625
Venezuela,VEN,2016,1.6833
Venezuela,VEN,2017,1.6736
Venezuela,VEN,2018,1.6895
Western Africa,,1961,0.5208
Western Africa,,1962,0.5333
Western Africa,,1963,0.5667
Western Africa,,1964,0.5625
Western Africa,,1965,0.625
Western Africa,,1966,0.5333
Western Africa,,1967,0.5
Western Africa,,1968,0.5333
Western Africa,,1969,0.5
Western Africa,,1970,0.5333
Western Africa,,1971,0.5
Western Africa,,1972,0.5
Western Africa,,1973,0.5
Western Africa,,1974,0.5455
Western Africa,,1975,0.5455
Western Africa,,1976,0.5455
Western Africa,,1977,0.5882000000000001
Western Africa,,1978,0.6176
Western Africa,,1979,0.6286
Western Africa,,1980,0.6328
Western Africa,,1981,0.6389
Western Africa,,1982,0.6842
Western Africa,,1983,0.7077
Western Africa,,1984,0.6579
Western Africa,,1985,0.7250000000000001
Western Africa,,1986,0.75
Western Africa,,1987,0.76
Western Africa,,1988,0.761
Western Africa,,1989,0.7619
Western Africa,,1990,1.2619
Western Africa,,1991,0.5158
Western Africa,,1992,0.4408
Western Africa,,1993,0.42210000000000003
Western Africa,,1994,0.4068
Western Africa,,1995,0.39590000000000003
Western Africa,,1996,0.38520000000000004
Western Africa,,1997,0.376
Western Africa,,1998,0.36110000000000003
Western Africa,,1999,0.35600000000000004
Western Africa,,2000,0.35600000000000004
Western Africa,,2001,0.35660000000000003
Western Africa,,2002,0.3588
Western Africa,,2003,0.3518
Western Africa,,2004,0.3538
Western Africa,,2005,0.3589
Western Africa,,2006,0.3578
Western Africa,,2007,0.3501
Western Africa,,2008,0.3597
Western Africa,,2009,0.3644
Western Africa,,2010,0.38330000000000003
Western Africa,,2011,0.40190000000000003
Western Africa,,2012,0.3392
Western Africa,,2013,0.34790000000000004
Western Africa,,2014,0.3549
Western Africa,,2015,0.3677
Western Africa,,2016,0.376
Western Africa,,2017,0.3728
Western Africa,,2018,0.37520000000000003
Western Asia,,1961,0.9472
Western Asia,,1962,0.8628
Western Asia,,1963,0.8814000000000001
Western Asia,,1964,0.9329000000000001
Western Asia,,1965,1.2492
Western Asia,,1966,1.0925
Western Asia,,1967,1.1857
Western Asia,,1968,1.1281
Western Asia,,1969,1.0962
Western Asia,,1970,1.0451000000000001
Western Asia,,1971,1.3439
Western Asia,,1972,1.5545
Western Asia,,1973,1.4918
Western Asia,,1974,1.4881
Western Asia,,1975,1.2789000000000001
Western Asia,,1976,1.3158
Western Asia,,1977,1.2581
Western Asia,,1978,1.3536000000000001
Western Asia,,1979,1.3545
Western Asia,,1980,1.6911
Western Asia,,1981,1.7124000000000001
Western Asia,,1982,1.3982
Western Asia,,1983,1.3017
Western Asia,,1984,1.5086000000000002
Western Asia,,1985,1.4058000000000002
Western Asia,,1986,1.5511000000000001
Western Asia,,1987,1.7767000000000002
Western Asia,,1988,1.6506
Western Asia,,1989,1.8198
Western Asia,,1990,1.8173000000000001
Western Asia,,1991,1.7837
Western Asia,,1992,1.5225
Western Asia,,1993,1.6411
Western Asia,,1994,1.7453
Western Asia,,1995,1.6213000000000002
Western Asia,,1996,1.8331000000000002
Western Asia,,1997,1.6748
Western Asia,,1998,1.8603
Western Asia,,1999,1.7417
Western Asia,,2000,1.8269000000000002
Western Asia,,2001,1.7595
Western Asia,,2002,1.8631
Western Asia,,2003,2.0446
Western Asia,,2004,1.9467
Western Asia,,2005,1.9612
Western Asia,,2006,2.1701
Western Asia,,2007,2.021
Western Asia,,2008,1.8945
Western Asia,,2009,1.9281000000000001
Western Asia,,2010,1.8315000000000001
Western Asia,,2011,1.8888
Western Asia,,2012,1.7908000000000002
Western Asia,,2013,1.7543000000000002
Western Asia,,2014,1.7319
Western Asia,,2015,1.8879000000000001
Western Asia,,2016,1.7743
Western Asia,,2017,1.679
Western Asia,,2018,1.7428000000000001
World,OWID_WRL,1961,0.9730000000000001
World,OWID_WRL,1962,1.0951
World,OWID_WRL,1963,0.8627
World,OWID_WRL,1964,1
World,OWID_WRL,1965,1.0171000000000001
World,OWID_WRL,1966,1.0337
World,OWID_WRL,1967,1.0091
World,OWID_WRL,1968,1.1064
World,OWID_WRL,1969,1.1682000000000001
World,OWID_WRL,1970,1.1712
World,OWID_WRL,1971,1.1532
World,OWID_WRL,1972,1.0573000000000001
World,OWID_WRL,1973,1.1216000000000002
World,OWID_WRL,1974,1.2217
World,OWID_WRL,1975,0.9789
World,OWID_WRL,1976,1.3612
World,OWID_WRL,1977,1.1567
World,OWID_WRL,1978,1.4045
World,OWID_WRL,1979,0.9897
World,OWID_WRL,1980,1.3316000000000001
World,OWID_WRL,1981,0.9770000000000001
World,OWID_WRL,1982,1.2894
World,OWID_WRL,1983,1.3182
World,OWID_WRL,1984,1.3046
World,OWID_WRL,1985,1.3782
World,OWID_WRL,1986,1.2749000000000001
World,OWID_WRL,1987,1.5392000000000001
World,OWID_WRL,1988,1.5489000000000002
World,OWID_WRL,1989,1.6419000000000001
World,OWID_WRL,1990,1.9116000000000002
World,OWID_WRL,1991,1.5347000000000002
World,OWID_WRL,1992,1.8709
World,OWID_WRL,1993,2.0041
World,OWID_WRL,1994,1.8731
World,OWID_WRL,1995,1.609
World,OWID_WRL,1996,1.7032
World,OWID_WRL,1997,1.8724
World,OWID_WRL,1998,1.9011
World,OWID_WRL,1999,1.846
World,OWID_WRL,2000,1.7837
World,OWID_WRL,2001,1.5022
World,OWID_WRL,2002,1.6025
World,OWID_WRL,2003,1.6133000000000002
World,OWID_WRL,2004,1.8562
World,OWID_WRL,2005,1.727
World,OWID_WRL,2006,1.5412000000000001
World,OWID_WRL,2007,1.462
World,OWID_WRL,2008,1.616
World,OWID_WRL,2009,1.6296000000000002
World,OWID_WRL,2010,1.5785
World,OWID_WRL,2011,1.6541000000000001
World,OWID_WRL,2012,1.5976000000000001
World,OWID_WRL,2013,1.7487000000000001
World,OWID_WRL,2014,1.7179
World,OWID_WRL,2015,1.713
World,OWID_WRL,2016,1.998
World,OWID_WRL,2017,1.9891
World,OWID_WRL,2018,1.7181000000000002
Yemen,YEM,1988,1.5153
Yemen,YEM,1989,1.6051
Yemen,YEM,1990,1.4689
Yemen,YEM,1991,1.2131
Yemen,YEM,1992,1.7213
Yemen,YEM,1993,1.7513
Yemen,YEM,1994,1.5964
Yemen,YEM,1995,1.5899
Yemen,YEM,1996,1.4611
Yemen,YEM,1997,1.1951
Yemen,YEM,1998,1.3454000000000002
Yemen,YEM,1999,1.3862
Yemen,YEM,2000,1.3185
Yemen,YEM,2001,1.2726
Yemen,YEM,2002,1.2686
Yemen,YEM,2003,1.2563
Yemen,YEM,2004,1.4236
Yemen,YEM,2005,1.415
Yemen,YEM,2006,1.6388
Yemen,YEM,2007,1.7261000000000002
Yemen,YEM,2008,1.7077
Yemen,YEM,2009,1.719
Yemen,YEM,2010,1.7504000000000002
Yemen,YEM,2011,1.7389000000000001
Yemen,YEM,2012,1.7357
Yemen,YEM,2013,1.7284000000000002
Yemen,YEM,2014,1.7158
Yemen,YEM,2015,1.5514000000000001
Yemen,YEM,2016,1.5369000000000002
Yemen,YEM,2017,1.5382
Yemen,YEM,2018,1.6116000000000001
Yugoslavia,OWID_YGS,1961,0.8647
Yugoslavia,OWID_YGS,1962,1.1215000000000002
Yugoslavia,OWID_YGS,1963,1.0667
Yugoslavia,OWID_YGS,1964,0.9449000000000001
Yugoslavia,OWID_YGS,1965,0.8571000000000001
Yugoslavia,OWID_YGS,1966,0.9632000000000001
