Entity,Code,Year,Pupil-teacher ratio in pre-primary education (headcount basis) (headcount basis)
Sub-Saharan Africa (all income levels),,2006,29.7833690643311
Sub-Saharan Africa (all income levels),,2007,27.890079498291
Sub-Saharan Africa (all income levels),,2008,29.3475208282471
Sub-Saharan Africa (all income levels),,2009,29.130880355835
Sub-Saharan Africa (all income levels),,2010,28.4296607971191
Sub-Saharan Africa (all income levels),,2011,28.4471702575684
Sub-Saharan Africa (all income levels),,2012,28.6049404144287
Sub-Saharan Africa (all income levels),,2013,28.6791000366211
Sub-Saharan Africa (all income levels),,2014,29.7268695831299
Sudan,SDN,2001,27.3388595581055
Sudan,SDN,2002,24.2876892089844
Sudan,SDN,2003,29.0053901672363
Sudan,SDN,2004,30.5469303131104
Sudan,SDN,2005,28.0470504760742
Sudan,SDN,2006,27.6811790466309
Sudan,SDN,2007,16.708459854126
Sudan,SDN,2008,24.5640392303467
Sudan,SDN,2009,31.5621109008789
Sudan,SDN,2010,22.5012092590332
Sudan,SDN,2011,23.2783203125
Sudan,SDN,2013,26.3745002746582
Suriname,SUR,1971,27.0951099395752
Suriname,SUR,1972,26.3730602264404
Suriname,SUR,1973,22.4893093109131
Suriname,SUR,1974,27.8096599578857
Suriname,SUR,1975,31.0980091094971
Suriname,SUR,1976,29.8488998413086
Suriname,SUR,1977,32.8774185180664
Suriname,SUR,1978,29.9272499084473
Suriname,SUR,1979,28.7947597503662
Suriname,SUR,1980,27.8575801849365
Suriname,SUR,1981,24.984130859375
Suriname,SUR,1986,25.482250213623
Suriname,SUR,1988,25.6266899108887
Suriname,SUR,1989,26.7764892578125
Suriname,SUR,1990,25.6303691864014
Suriname,SUR,1991,25.1377792358398
Suriname,SUR,1992,26.4103698730469
Suriname,SUR,1993,27.8571395874023
Suriname,SUR,2001,22.4856300354004
Suriname,SUR,2002,24.7815208435059
Suriname,SUR,2005,23.6959590911865
Suriname,SUR,2006,22.1477394104004
Suriname,SUR,2007,20.0393600463867
Suriname,SUR,2008,21.484619140625
Suriname,SUR,2011,24.8060894012451
Suriname,SUR,2013,27.9863605499268
Suriname,SUR,2014,24.284200668335
Swaziland,SWZ,1976,23.9552192687988
Swaziland,SWZ,1978,58.75
Swaziland,SWZ,1990,19.2616405487061
Swaziland,SWZ,1993,23.5073509216309
Swaziland,SWZ,2010,10.7874202728271
Swaziland,SWZ,2011,12.4749402999878
Sweden,SWE,1973,8.15795993804932
Sweden,SWE,1993,16.3382091522217
Sweden,SWE,1994,17.3259696960449
Sweden,SWE,1995,17.9398097991943
Sweden,SWE,1997,19.8976402282715
Sweden,SWE,1998,21.1788101196289
Sweden,SWE,2001,9.28495025634766
Sweden,SWE,2002,9.60171985626221
Sweden,SWE,2003,9.65750026702881
Sweden,SWE,2004,9.69381046295166
Sweden,SWE,2005,10.1901798248291
Sweden,SWE,2006,9.67494010925293
Sweden,SWE,2007,9.883620262146
Switzerland,CHE,2012,11.9508104324341
Switzerland,CHE,2013,11.9012002944946
Switzerland,CHE,2014,11.7063398361206
Syria,SYR,1971,36.567081451416
Syria,SYR,1972,34.8415718078613
Syria,SYR,1973,32.8162803649902
Syria,SYR,1974,32.6061592102051
Syria,SYR,1975,33.551929473877
Syria,SYR,1976,33.0800399780273
Syria,SYR,1977,33.4357299804688
Syria,SYR,1978,31.4383392333984
Syria,SYR,1979,31.1547107696533
Syria,SYR,1980,30.9895191192627
Syria,SYR,1981,31.0637702941895
Syria,SYR,1982,32.0603713989258
Syria,SYR,1983,32.1686782836914
Syria,SYR,1984,33.1817016601563
Syria,SYR,1985,34.7817802429199
Syria,SYR,1986,30.5660705566406
Syria,SYR,1987,28.7414798736572
Syria,SYR,1988,28.8652400970459
Syria,SYR,1989,27.8647003173828
Syria,SYR,1990,25.8187599182129
Syria,SYR,1991,26.7623291015625
Syria,SYR,1992,26.4065093994141
Syria,SYR,1993,23.0594100952148
Syria,SYR,1994,22.5198993682861
Syria,SYR,1995,22.3682804107666
Syria,SYR,1996,21.8450298309326
Syria,SYR,1997,22.1709995269775
Syria,SYR,1998,21.780309677124
Syria,SYR,1999,23.5424900054932
Syria,SYR,2000,25.6974906921387
Syria,SYR,2001,24.5375308990479
Syria,SYR,2002,25.6482906341553
Syria,SYR,2003,21.7654399871826
Syria,SYR,2004,21.8186302185059
Syria,SYR,2005,21.9728698730469
Syria,SYR,2006,23.7702198028564
Syria,SYR,2007,23.6006202697754
Syria,SYR,2008,18.7372207641602
Syria,SYR,2009,17.1784992218018
Syria,SYR,2010,19.6429996490479
Syria,SYR,2011,18.664270401001
Syria,SYR,2013,15.9149703979492
Tajikistan,TJK,1981,8.32878017425537
Tajikistan,TJK,1991,13.9341497421265
Tajikistan,TJK,1993,11.5492601394653
Tajikistan,TJK,1994,12.2397003173828
Tajikistan,TJK,1995,12.2635402679443
Tajikistan,TJK,1997,10.7779302597046
Tajikistan,TJK,1999,10.8031196594238
Tajikistan,TJK,2000,10.4123497009277
Tajikistan,TJK,2001,11.1431303024292
Tajikistan,TJK,2002,12.4514303207397
Tajikistan,TJK,2003,13.4570999145508
Tajikistan,TJK,2004,13.7205801010132
Tajikistan,TJK,2005,13.8308401107788
Tajikistan,TJK,2006,13.110969543457
Tajikistan,TJK,2007,12.6337900161743
Tajikistan,TJK,2008,12.9167900085449
Tajikistan,TJK,2009,13.1948204040527
Tajikistan,TJK,2010,12.4651203155518
Tajikistan,TJK,2011,13.0405101776123
Tajikistan,TJK,2013,13.4820699691772
Tajikistan,TJK,2015,14.3704099655151
Tanzania,TZA,2004,53.529670715332
Tanzania,TZA,2005,57.2830085754395
Tanzania,TZA,2006,45.8595695495605
Tanzania,TZA,2007,43.0596885681152
Tanzania,TZA,2009,52.1743087768555
Tanzania,TZA,2010,56.6068305969238
Thailand,THA,1971,47.0265998840332
Thailand,THA,1983,22.4632797241211
Thailand,THA,1984,21.8261203765869
Thailand,THA,1985,21.5957202911377
Thailand,THA,1986,20.2928791046143
Thailand,THA,1987,20.7141399383545
Thailand,THA,1988,20.4430294036865
Thailand,THA,1989,20.7361698150635
Thailand,THA,1990,21.5780391693115
Thailand,THA,1991,22.6474609375
Thailand,THA,1992,21.0581207275391
Thailand,THA,1993,20.2035598754883
Timor,TLS,2005,29.4810104370117
Togo,TGO,1971,61.934211730957
Togo,TGO,1972,50.2377014160156
Togo,TGO,1973,55.5468788146973
Togo,TGO,1974,52.7028999328613
Togo,TGO,1975,46.582088470459
Togo,TGO,1976,50.5488700866699
Togo,TGO,1977,42.6406288146973
Togo,TGO,1978,42.5277786254883
Togo,TGO,1979,40.7777786254883
Togo,TGO,1980,38.8263511657715
Togo,TGO,1981,33.5913009643555
Togo,TGO,1982,33.9622611999512
Togo,TGO,1983,28.5501499176025
Togo,TGO,1984,26.9620990753174
Togo,TGO,1985,26.8179206848145
Togo,TGO,1986,26.7582397460938
Togo,TGO,1987,32.1699295043945
Togo,TGO,1988,29.6968803405762
Togo,TGO,1989,29.1701507568359
Togo,TGO,1990,27.1276607513428
Togo,TGO,1991,28.5874691009521
Togo,TGO,1994,26.648099899292
Togo,TGO,1995,25.5645599365234
Togo,TGO,1996,23.2152500152588
Togo,TGO,1997,22.3646106719971
Togo,TGO,1998,20.6915493011475
Togo,TGO,1999,19.8604202270508
Togo,TGO,2000,16.9032306671143
Togo,TGO,2001,16.2290992736816
Togo,TGO,2002,16.7044200897217
Togo,TGO,2003,18.4580898284912
Togo,TGO,2004,20.2211799621582
Togo,TGO,2006,23.7208995819092
Togo,TGO,2007,25.4616298675537
Togo,TGO,2008,29.2040405273438
Togo,TGO,2009,25.2038097381592
Togo,TGO,2010,26.0571098327637
Togo,TGO,2011,30.5373992919922
Togo,TGO,2012,32.6821784973145
Togo,TGO,2013,29.2442607879639
Togo,TGO,2014,30.0083599090576
Tonga,TON,1975,22.7199993133545
Tonga,TON,1998,9.60684013366699
Tonga,TON,1999,18.1279106140137
Tonga,TON,2012,11.3668603897095
Tonga,TON,2014,12.3712596893311
Trinidad and Tobago,TTO,1990,13.7950801849365
Trinidad and Tobago,TTO,2000,12.8179197311401
Trinidad and Tobago,TTO,2001,12.9357204437256
Trinidad and Tobago,TTO,2003,15.7309398651123
Trinidad and Tobago,TTO,2004,13.452540397644
Trinidad and Tobago,TTO,2005,13.9423599243164
Trinidad and Tobago,TTO,2007,13.5338497161865
Tunisia,TUN,1988,28.9382305145264
Tunisia,TUN,1990,25.3563194274902
Tunisia,TUN,1992,26.6824798583984
Tunisia,TUN,1998,21.3933906555176
Tunisia,TUN,1999,20.2365798950195
Tunisia,TUN,2000,20.4055309295654
Tunisia,TUN,2001,19.7460308074951
Tunisia,TUN,2002,19.2296695709229
Tunisia,TUN,2014,16.845609664917
Turkey,TUR,1971,22.7081108093262
Turkey,TUR,1972,23.136360168457
Turkey,TUR,1973,21.6875
Turkey,TUR,1974,19.8166103363037
Turkey,TUR,1975,21.123929977417
Turkey,TUR,1978,18.3901500701904
Turkey,TUR,1979,18.4963798522949
Turkey,TUR,1981,17.9045791625977
Turkey,TUR,1982,20.0071697235107
Turkey,TUR,1983,19.7413806915283
Turkey,TUR,1984,19.8149394989014
Turkey,TUR,1985,24.8116607666016
Turkey,TUR,1986,19.9591693878174
Turkey,TUR,1987,16.5760402679443
Turkey,TUR,1988,16.6673107147217
Turkey,TUR,1989,16.2335605621338
Turkey,TUR,1990,15.4683904647827
Turkey,TUR,1991,16.8308792114258
Turkey,TUR,1992,16.6404209136963
Turkey,TUR,1993,15.8404502868652
Turkey,TUR,1994,16.0921592712402
Turkey,TUR,1995,16.2769794464111
Turkey,TUR,1997,17.5218105316162
Turkey,TUR,1998,17.5916500091553
Turkey,TUR,1999,15.2805004119873
Turkey,TUR,2000,16.0293102264404
Turkey,TUR,2001,15.6195096969604
Turkey,TUR,2002,15.9302396774292
Turkey,TUR,2003,16.9144306182861
Turkey,TUR,2004,18.747989654541
Turkey,TUR,2005,19.7354106903076
Turkey,TUR,2006,26.3101902008057
Turkey,TUR,2007,25.8667602539063
Turkey,TUR,2008,27.0940093994141
Turkey,TUR,2009,27.4270706176758
Turkey,TUR,2010,22.9575290679932
Turkey,TUR,2011,23.0874805450439
Turkey,TUR,2012,20.9286499023438
Turkey,TUR,2013,17.1282596588135
Turks and Caicos Islands,TCA,1976,15.8333301544189
Turks and Caicos Islands,TCA,2001,13.7837800979614
Turks and Caicos Islands,TCA,2002,12.6571397781372
Turks and Caicos Islands,TCA,2003,11.7857103347778
Tuvalu,TUV,2001,17.6749992370605
Tuvalu,TUV,2014,12.6779699325562
Uganda,UGA,2007,26.8358497619629
Uganda,UGA,2008,39.6792488098145
Uganda,UGA,2010,25.1282005310059
Uganda,UGA,2013,29.2189903259277
Ukraine,UKR,1971,10.6355600357056
Ukraine,UKR,1981,9.13866996765137
Ukraine,UKR,1982,9.21529960632324
Ukraine,UKR,1983,9.00829982757568
Ukraine,UKR,1984,8.9273796081543
Ukraine,UKR,1985,8.49326038360596
Ukraine,UKR,1986,8.06186008453369
Ukraine,UKR,1987,8.0104398727417
Ukraine,UKR,1988,7.9748101234436
Ukraine,UKR,1989,9.5334300994873
Ukraine,UKR,1990,9.48316955566406
Ukraine,UKR,1991,9.12324047088623
Ukraine,UKR,1992,8.83600044250488
Ukraine,UKR,1993,8.2581901550293
Ukraine,UKR,1994,8.18068027496338
Ukraine,UKR,1999,7.73215007781982
Ukraine,UKR,2000,7.70686006546021
Ukraine,UKR,2001,7.73718023300171
Ukraine,UKR,2002,7.98661994934082
Ukraine,UKR,2003,8.1571798324585
Ukraine,UKR,2004,8.26778984069824
Ukraine,UKR,2005,8.43618011474609
Ukraine,UKR,2006,8.32971000671387
Ukraine,UKR,2007,8.50271034240723
Ukraine,UKR,2008,8.63741970062256
Ukraine,UKR,2009,8.74491024017334
Ukraine,UKR,2010,8.757399559021
Ukraine,UKR,2011,9.01237010955811
Ukraine,UKR,2012,9.34580039978027
United Arab Emirates,ARE,1973,24.8181800842285
United Arab Emirates,ARE,1975,18.7872295379639
United Arab Emirates,ARE,1989,22.4006996154785
United Arab Emirates,ARE,1990,21.6721992492676
United Arab Emirates,ARE,1991,20.7355709075928
United Arab Emirates,ARE,1992,20.6672306060791
United Arab Emirates,ARE,1993,20.1495094299316
United Arab Emirates,ARE,1994,20.1326103210449
United Arab Emirates,ARE,1995,19.5523204803467
United Arab Emirates,ARE,1996,19.8734092712402
United Arab Emirates,ARE,1997,17.8855304718018
United Arab Emirates,ARE,1998,18.2345695495605
United Arab Emirates,ARE,1999,18.5496692657471
United Arab Emirates,ARE,2000,18.6184997558594
United Arab Emirates,ARE,2001,18.3551902770996
United Arab Emirates,ARE,2002,18.1940307617188
United Arab Emirates,ARE,2003,19.2961101531982
United Arab Emirates,ARE,2004,18.4921798706055
United Arab Emirates,ARE,2005,18.6629791259766
United Arab Emirates,ARE,2006,18.3011703491211
United Arab Emirates,ARE,2007,20.7897605895996
United Arab Emirates,ARE,2009,18.164379119873
United Arab Emirates,ARE,2010,18.5315799713135
United Arab Emirates,ARE,2011,17.7677192687988
United Arab Emirates,ARE,2012,16.7848606109619
United Arab Emirates,ARE,2013,15.7394504547119
United Arab Emirates,ARE,2014,18.770040512085
United Kingdom,GBR,1987,25.961540222168
United Kingdom,GBR,1988,26.730770111084
United Kingdom,GBR,1989,26.5185203552246
United Kingdom,GBR,1990,25.4333305358887
United Kingdom,GBR,1991,25.6537208557129
United Kingdom,GBR,1992,25.2523403167725
United Kingdom,GBR,2000,23.2082595825195
United Kingdom,GBR,2001,23.8187599182129
United Kingdom,GBR,2002,28.7516193389893
United Kingdom,GBR,2003,24.4895496368408
United Kingdom,GBR,2004,19.2799797058105
United Kingdom,GBR,2005,21.1376705169678
United Kingdom,GBR,2006,22.4663105010986
United Kingdom,GBR,2007,22.0623893737793
United Kingdom,GBR,2008,21.4636707305908
United Kingdom,GBR,2009,18.8479690551758
United Kingdom,GBR,2010,18.2851696014404
United Kingdom,GBR,2011,18.1867198944092
United Kingdom,GBR,2012,18.8267803192139
United Kingdom,GBR,2014,20.0439796447754
United States,USA,1995,27.2322006225586
United States,USA,1996,27.5251407623291
United States,USA,1998,22.2179203033447
United States,USA,1999,21.9928302764893
United States,USA,2000,21.1606597900391
United States,USA,2001,22.337739944458
United States,USA,2002,18.9218101501465
United States,USA,2003,18.6841602325439
United States,USA,2004,17.0979404449463
United States,USA,2005,17.130069732666
United States,USA,2006,16.0447597503662
United States,USA,2007,16.0400199890137
United States,USA,2008,16.1552906036377
United States,USA,2009,15.1997203826904
United States,USA,2010,16.3528594970703
United States,USA,2011,14.9646196365356
United States,USA,2012,13.9894800186157
United States,USA,2013,13.7396202087402
United States,USA,2014,13.8199701309204
Upper middle income,,1973,15.1295404434204
Upper middle income,,1974,15.3745498657227
Upper middle income,,1975,15.4826097488403
Upper middle income,,1976,17.1326007843018
Upper middle income,,1977,19.3162002563477
Upper middle income,,1978,17.950590133667
Upper middle income,,1979,17.8561401367188
Upper middle income,,1980,18.3137702941895
Upper middle income,,1981,18.8609790802002
Upper middle income,,1982,18.2474002838135
Upper middle income,,1983,18.3256092071533
Upper middle income,,1984,18.0926609039307
Upper middle income,,1985,18.1030197143555
Upper middle income,,1986,18.3270301818848
Upper middle income,,1987,18.5781593322754
Upper middle income,,1988,18.8247509002686
Upper middle income,,1989,18.6958999633789
Upper middle income,,1990,18.291109085083
Upper middle income,,1991,18.0735492706299
Upper middle income,,1992,18.8074493408203
Upper middle income,,1993,19.8523292541504
Upper middle income,,1994,19.95285987854
Upper middle income,,1995,20.1483707427979
Upper middle income,,1996,20.4114208221436
Upper middle income,,1997,20.274299621582
Upper middle income,,1998,20.5424995422363
Upper middle income,,1999,20.0693397521973
Upper middle income,,2000,20.0714206695557
Upper middle income,,2001,19.7763805389404
Upper middle income,,2002,19.5316295623779
Upper middle income,,2003,18.4997692108154
Upper middle income,,2004,18.5370693206787
Upper middle income,,2005,17.9706802368164
Upper middle income,,2006,19.4346008300781
Upper middle income,,2007,18.8569793701172
Upper middle income,,2008,18.5915203094482
Upper middle income,,2009,18.4375400543213
Upper middle income,,2010,18.6567001342773
Upper middle income,,2011,18.3385391235352
Upper middle income,,2012,18.239429473877
Upper middle income,,2013,18.8759098052979
Upper middle income,,2014,18.4858894348145
Uruguay,URY,1984,30.5235404968262
Uruguay,URY,1985,27.3817100524902
Uruguay,URY,1986,29.5655002593994
Uruguay,URY,1992,28.3533306121826
Uruguay,URY,1994,26.5789699554443
Uruguay,URY,1995,25.6608791351318
Uruguay,URY,1996,25.9013004302979
Uruguay,URY,1998,30.9673309326172
Uruguay,URY,1999,31.2744007110596
Uruguay,URY,2000,28.347770690918
Uruguay,URY,2001,28.242639541626
Uruguay,URY,2002,28.966100692749
Uruguay,URY,2003,27.6804599761963
Uruguay,URY,2004,26.79953956604
Uruguay,URY,2005,23.2491607666016
Uruguay,URY,2006,23.3303909301758
Uruguay,URY,2007,23.3887004852295
Uruguay,URY,2008,24.7416191101074
Uruguay,URY,2009,24.6758804321289
Uruguay,URY,2010,26.3099708557129
Uzbekistan,UZB,1981,18.1227703094482
Uzbekistan,UZB,1986,16.0645198822021
Uzbekistan,UZB,1989,15.6662502288818
Uzbekistan,UZB,1990,15.5260000228882
Uzbekistan,UZB,1991,15.0256099700928
Uzbekistan,UZB,1992,14.4643602371216
Uzbekistan,UZB,1993,11.9095401763916
Uzbekistan,UZB,1994,11.6417198181152
Uzbekistan,UZB,1995,11.1467199325562
Uzbekistan,UZB,1999,9.36143016815186
Uzbekistan,UZB,2000,9.56727981567383
Uzbekistan,UZB,2001,9.74147033691406
Uzbekistan,UZB,2002,9.78773975372314
Uzbekistan,UZB,2003,9.59743022918701
Uzbekistan,UZB,2004,9.28847026824951
Uzbekistan,UZB,2005,9.23904037475586
Uzbekistan,UZB,2006,9.27488994598389
Uzbekistan,UZB,2007,9.27110004425049
Uzbekistan,UZB,2008,9.1749095916748
Uzbekistan,UZB,2009,8.91878986358643
Uzbekistan,UZB,2010,8.69690990447998
Uzbekistan,UZB,2011,9.25959968566895
Vanuatu,VUT,1970,14.608699798584
Vanuatu,VUT,1971,20.0588207244873
Vanuatu,VUT,1973,26.1666698455811
Vanuatu,VUT,1974,25.0869598388672
Vanuatu,VUT,1976,26.2439002990723
Vanuatu,VUT,1977,24.480770111084
Vanuatu,VUT,1980,24.2244892120361
Vanuatu,VUT,1999,9.84216976165771
Vanuatu,VUT,2001,10.4939804077148
Vanuatu,VUT,2007,15.538459777832
Vanuatu,VUT,2008,14.9717597961426
Vanuatu,VUT,2009,13.6246900558472
Vanuatu,VUT,2010,13.7031602859497
Vanuatu,VUT,2013,15.3544301986694
Venezuela,VEN,1971,34.7361488342285
Venezuela,VEN,1972,35.1531295776367
Venezuela,VEN,1973,35.0170516967773
Venezuela,VEN,1974,34.7695999145508
Venezuela,VEN,1975,35.9287414550781
Venezuela,VEN,1976,35.9590110778809
Venezuela,VEN,1977,36.0659408569336
Venezuela,VEN,1978,36.7660102844238
Venezuela,VEN,1979,35.9169006347656
Venezuela,VEN,1980,35.1098289489746
Venezuela,VEN,1981,25.5463695526123
Venezuela,VEN,1982,27.633939743042
Venezuela,VEN,1983,27.4513492584229
Venezuela,VEN,1984,26.9085807800293
Venezuela,VEN,1985,25.9549102783203
Venezuela,VEN,1986,25.4206008911133
Venezuela,VEN,1987,23.7024803161621
Venezuela,VEN,1988,23.145809173584
Venezuela,VEN,1989,22.9971504211426
Venezuela,VEN,1990,23.1055603027344
Venezuela,VEN,1991,24.346549987793
Venezuela,VEN,1992,24.2747592926025
Venezuela,VEN,1993,23.5614795684814
Venezuela,VEN,1994,23.2222309112549
Venezuela,VEN,1995,23.5328807830811
Venezuela,VEN,1996,21.7987804412842
Venezuela,VEN,1997,22.4654903411865
Vietnam,VNM,1977,33.4367408752441
Vietnam,VNM,1978,28.1236591339111
Vietnam,VNM,1979,26.4500999450684
Vietnam,VNM,1980,27.1305294036865
Vietnam,VNM,1981,27.7011394500732
Vietnam,VNM,1982,24.2766304016113
Vietnam,VNM,1983,23.3015899658203
Vietnam,VNM,1985,26.0264205932617
Vietnam,VNM,1986,25.8936805725098
Vietnam,VNM,1987,23.7929801940918
Vietnam,VNM,1990,22.2103691101074
Vietnam,VNM,1991,23.4694194793701
Vietnam,VNM,1992,21.4340991973877
Vietnam,VNM,1993,21.9480495452881
Vietnam,VNM,1994,24.9698295593262
Vietnam,VNM,1995,26.5627708435059
Vietnam,VNM,1996,25.7431392669678
Vietnam,VNM,1997,24.7950191497803
Vietnam,VNM,1998,23.7814807891846
Vietnam,VNM,1999,23.1816005706787
Vietnam,VNM,2000,22.0506801605225
Vietnam,VNM,2001,21.4375705718994
Vietnam,VNM,2002,20.569299697876
Vietnam,VNM,2003,20.7663898468018
Vietnam,VNM,2004,20.3912506103516
Vietnam,VNM,2011,19.3154792785645
Vietnam,VNM,2012,19.0813598632813
Vietnam,VNM,2013,18.8710708618164
Vietnam,VNM,2014,17.6344108581543
World,OWID_WRL,1973,19.4297409057617
World,OWID_WRL,1974,19.7074508666992
World,OWID_WRL,1975,19.8133392333984
World,OWID_WRL,1976,20.2083606719971
World,OWID_WRL,1977,20.8103904724121
World,OWID_WRL,1978,20.1555309295654
World,OWID_WRL,1979,20.0458393096924
World,OWID_WRL,1980,20.178689956665
World,OWID_WRL,1981,20.4914302825928
World,OWID_WRL,1982,20.1526699066162
World,OWID_WRL,1983,20.0196094512939
World,OWID_WRL,1984,19.8630294799805
World,OWID_WRL,1985,19.696870803833
World,OWID_WRL,1986,19.7009105682373
World,OWID_WRL,1987,19.6786594390869
World,OWID_WRL,1988,19.7362594604492
World,OWID_WRL,1989,19.7208499908447
World,OWID_WRL,1990,19.3220100402832
World,OWID_WRL,1991,19.1052207946777
World,OWID_WRL,1992,19.4260902404785
World,OWID_WRL,1993,19.8900203704834
World,OWID_WRL,1994,19.9195404052734
World,OWID_WRL,1995,20.0248699188232
World,OWID_WRL,1996,20.142370223999
World,OWID_WRL,1997,19.7794208526611
World,OWID_WRL,1998,19.7350406646729
World,OWID_WRL,1999,18.8838691711426
World,OWID_WRL,2000,18.0066699981689
World,OWID_WRL,2001,18.2340297698975
World,OWID_WRL,2002,17.7271709442139
World,OWID_WRL,2003,17.1918201446533
World,OWID_WRL,2004,16.9724998474121
World,OWID_WRL,2005,16.7542591094971
World,OWID_WRL,2006,17.3109893798828
World,OWID_WRL,2007,16.9340991973877
World,OWID_WRL,2008,16.5716590881348
World,OWID_WRL,2009,16.6456604003906
World,OWID_WRL,2010,16.7335090637207
World,OWID_WRL,2011,16.6169300079346
World,OWID_WRL,2012,16.6623802185059
World,OWID_WRL,2013,16.7593193054199
World,OWID_WRL,2014,16.5688400268555
Yemen,YEM,1991,15.1383495330811
Yemen,YEM,1992,15.9426403045654
Yemen,YEM,1994,17.6455898284912
Yemen,YEM,1999,16.5543804168701
