Entity,Code,Year,"Indicator:Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol) - Beverage Types:Wine (litres pure alcohol)"
Swaziland,SWZ,1985,1.03
Swaziland,SWZ,1986,0
Swaziland,SWZ,1987,0
Swaziland,SWZ,1988,0
Swaziland,SWZ,1989,0
Swaziland,SWZ,1990,0
Swaziland,SWZ,1991,0
Swaziland,SWZ,1992,0
Swaziland,SWZ,1993,0
Swaziland,SWZ,1994,0
Swaziland,SWZ,1995,0
Swaziland,SWZ,1996,0
Swaziland,SWZ,1997,1.08
Swaziland,SWZ,1998,0.72
Swaziland,SWZ,1999,1.07
Swaziland,SWZ,2000,0.61
Swaziland,SWZ,2001,0.26
Swaziland,SWZ,2002,0.16
Swaziland,SWZ,2003,0.05
Swaziland,SWZ,2004,0.02
Swaziland,SWZ,2005,0.02
Swaziland,SWZ,2006,0.01
Swaziland,SWZ,2007,0.04
Swaziland,SWZ,2008,0.02
Swaziland,SWZ,2009,0.04
Swaziland,SWZ,2010,0.05
Swaziland,SWZ,2011,0.06
Sweden,SWE,1961,0.55
Sweden,SWE,1962,0.58
Sweden,SWE,1963,0.54
Sweden,SWE,1964,0.59
Sweden,SWE,1965,0.6
Sweden,SWE,1966,0.64
Sweden,SWE,1967,0.69
Sweden,SWE,1968,0.74
Sweden,SWE,1969,0.81
Sweden,SWE,1970,0.89
Sweden,SWE,1971,0.97
Sweden,SWE,1972,1.1
Sweden,SWE,1973,1.01
Sweden,SWE,1974,1.07
Sweden,SWE,1975,1.15
Sweden,SWE,1976,1.18
Sweden,SWE,1977,1.31
Sweden,SWE,1978,1.25
Sweden,SWE,1979,1.29
Sweden,SWE,1980,1.3
Sweden,SWE,1981,1.32
Sweden,SWE,1982,1.41
Sweden,SWE,1983,1.45
Sweden,SWE,1984,1.55
Sweden,SWE,1985,1.55
Sweden,SWE,1986,1.6
Sweden,SWE,1987,1.57
Sweden,SWE,1988,1.63
Sweden,SWE,1989,1.67
Sweden,SWE,1990,1.65
Sweden,SWE,1991,1.66
Sweden,SWE,1992,1.7
Sweden,SWE,1993,1.72
Sweden,SWE,1994,1.78
Sweden,SWE,1995,1.71
Sweden,SWE,1996,1.81
Sweden,SWE,1997,1.97
Sweden,SWE,1998,1.98
Sweden,SWE,1999,2
Sweden,SWE,2000,2.2
Sweden,SWE,2001,2.5
Sweden,SWE,2002,2.8
Sweden,SWE,2003,2.9
Sweden,SWE,2004,2.8
Sweden,SWE,2005,2.9
Sweden,SWE,2006,2.9
Sweden,SWE,2007,3.1
Sweden,SWE,2008,3.1
Sweden,SWE,2009,3.3
Sweden,SWE,2010,3.4
Sweden,SWE,2011,3.6
Sweden,SWE,2012,3.6
Sweden,SWE,2013,3.6
Sweden,SWE,2014,3.6
Switzerland,CHE,1966,6.15
Switzerland,CHE,1967,6.32
Switzerland,CHE,1968,6.22
Switzerland,CHE,1969,6.45
Switzerland,CHE,1970,6.6
Switzerland,CHE,1971,6.56
Switzerland,CHE,1972,6.95
Switzerland,CHE,1973,7.26
Switzerland,CHE,1974,7.15
Switzerland,CHE,1975,6.79
Switzerland,CHE,1976,6.64
Switzerland,CHE,1977,6.8
Switzerland,CHE,1978,6.9
Switzerland,CHE,1979,6.9
Switzerland,CHE,1980,7.11
Switzerland,CHE,1981,7.32
Switzerland,CHE,1982,7.28
Switzerland,CHE,1983,7.09
Switzerland,CHE,1984,7.29
Switzerland,CHE,1985,7.21
Switzerland,CHE,1986,7.04
Switzerland,CHE,1987,7.16
Switzerland,CHE,1988,7.2
Switzerland,CHE,1989,7.14
Switzerland,CHE,1990,6.5
Switzerland,CHE,1991,6.39
Switzerland,CHE,1992,6.16
Switzerland,CHE,1993,6.16
Switzerland,CHE,1994,5.96
Switzerland,CHE,1995,5.85
Switzerland,CHE,1996,5.85
Switzerland,CHE,1997,5.85
Switzerland,CHE,1998,5.72
Switzerland,CHE,1999,5.83
Switzerland,CHE,2000,5.81
Switzerland,CHE,2001,5.68
Switzerland,CHE,2002,5.55
Switzerland,CHE,2003,5.41
Switzerland,CHE,2004,5.27
Switzerland,CHE,2005,5.14
Switzerland,CHE,2006,5
Switzerland,CHE,2007,5.1
Switzerland,CHE,2008,4.97
Switzerland,CHE,2009,4.84
Switzerland,CHE,2010,4.94
Switzerland,CHE,2011,4.82
Switzerland,CHE,2012,4.69
Switzerland,CHE,2013,4.69
Switzerland,CHE,2014,4.57
Syria,SYR,1961,0
Syria,SYR,1962,0.01
Syria,SYR,1963,0
Syria,SYR,1964,0
Syria,SYR,1965,0
Syria,SYR,1966,0
Syria,SYR,1967,0
Syria,SYR,1968,0.45
Syria,SYR,1969,0.65
Syria,SYR,1970,0.36
Syria,SYR,1971,0.45
Syria,SYR,1972,0.38
Syria,SYR,1973,0.31
Syria,SYR,1974,0.72
Syria,SYR,1975,0.71
Syria,SYR,1976,0.93
Syria,SYR,1977,0.85
Syria,SYR,1978,0.79
Syria,SYR,1979,0.79
Syria,SYR,1980,0.76
Syria,SYR,1981,0.64
Syria,SYR,1982,0.73
Syria,SYR,1983,0.53
Syria,SYR,1984,0.64
Syria,SYR,1985,0.78
Syria,SYR,1986,0.83
Syria,SYR,1987,0.6
Syria,SYR,1988,0.67
Syria,SYR,1989,0.36
Syria,SYR,1990,0.37
Syria,SYR,1991,0.57
Syria,SYR,1992,0.68
Syria,SYR,1993,0.54
Syria,SYR,1994,0.55
Syria,SYR,1995,0.46
Syria,SYR,1996,0.65
Syria,SYR,1997,0.61
Syria,SYR,1998,0.79
Syria,SYR,1999,0.36
Syria,SYR,2000,0.47
Syria,SYR,2001,0.33
Syria,SYR,2002,0.34
Syria,SYR,2003,0.42
Syria,SYR,2004,0.32
Syria,SYR,2005,0.32
Syria,SYR,2006,0.35
Syria,SYR,2007,0.22
Syria,SYR,2008,0.22
Syria,SYR,2009,0.28
Syria,SYR,2010,0.27
Syria,SYR,2011,0.27
Tajikistan,TJK,1992,0.72
Tajikistan,TJK,1993,0.52
Tajikistan,TJK,1994,0.39
Tajikistan,TJK,1995,0.37
Tajikistan,TJK,1996,0.39
Tajikistan,TJK,1997,0.27
Tajikistan,TJK,1998,0.22
Tajikistan,TJK,1999,0.17
Tajikistan,TJK,2000,0.12
Tajikistan,TJK,2001,0.18
Tajikistan,TJK,2002,0.2
Tajikistan,TJK,2003,0.08
Tajikistan,TJK,2004,0.05
Tajikistan,TJK,2005,0.02
Tajikistan,TJK,2006,0.01
Tajikistan,TJK,2007,0.01
Tajikistan,TJK,2008,0.01
Tajikistan,TJK,2009,0.01
Tajikistan,TJK,2010,0.01
Tajikistan,TJK,2011,0.01
Tanzania,TZA,1961,0.01
Tanzania,TZA,1962,0.01
Tanzania,TZA,1963,0.01
Tanzania,TZA,1964,0.01
Tanzania,TZA,1965,0.01
Tanzania,TZA,1966,0.01
Tanzania,TZA,1967,0.01
Tanzania,TZA,1968,0.01
Tanzania,TZA,1969,0.01
Tanzania,TZA,1970,0.02
Tanzania,TZA,1971,0
Tanzania,TZA,1972,0
Tanzania,TZA,1973,0.01
Tanzania,TZA,1974,0.01
Tanzania,TZA,1975,0
Tanzania,TZA,1976,0
Tanzania,TZA,1977,0
Tanzania,TZA,1978,0
Tanzania,TZA,1979,0
Tanzania,TZA,1980,0
Tanzania,TZA,1981,0
Tanzania,TZA,1982,0
Tanzania,TZA,1983,0
Tanzania,TZA,1984,0
Tanzania,TZA,1985,0
Tanzania,TZA,1986,0
Tanzania,TZA,1987,0
Tanzania,TZA,1988,0
Tanzania,TZA,1989,0
Tanzania,TZA,1990,0
Tanzania,TZA,1991,0
Tanzania,TZA,1992,0
Tanzania,TZA,1993,0
Tanzania,TZA,1994,0
Tanzania,TZA,1995,0.01
Tanzania,TZA,1996,0
Tanzania,TZA,1997,0.01
Tanzania,TZA,1998,0
Tanzania,TZA,1999,0
Tanzania,TZA,2000,0
Tanzania,TZA,2001,0.01
Tanzania,TZA,2002,0.01
Tanzania,TZA,2003,0
Tanzania,TZA,2004,0.01
Tanzania,TZA,2005,0.01
Tanzania,TZA,2006,0.01
Tanzania,TZA,2007,0.01
Tanzania,TZA,2008,0.01
Tanzania,TZA,2009,0.02
Tanzania,TZA,2010,0.01
Tanzania,TZA,2011,0.01
Tanzania,TZA,2012,0.02
Tanzania,TZA,2013,0.02
Thailand,THA,1961,0
Thailand,THA,1962,0
Thailand,THA,1963,0
Thailand,THA,1964,0
Thailand,THA,1965,0
Thailand,THA,1966,0
Thailand,THA,1967,0
Thailand,THA,1968,0
Thailand,THA,1969,0
Thailand,THA,1970,0
Thailand,THA,1971,0
Thailand,THA,1972,0
Thailand,THA,1973,0
Thailand,THA,1974,0
Thailand,THA,1975,0
Thailand,THA,1976,0
Thailand,THA,1977,0
Thailand,THA,1978,0
Thailand,THA,1979,0
Thailand,THA,1980,0
Thailand,THA,1981,0
Thailand,THA,1982,0
Thailand,THA,1983,0
Thailand,THA,1984,0
Thailand,THA,1985,0
Thailand,THA,1986,0
Thailand,THA,1987,0
Thailand,THA,1988,0
Thailand,THA,1989,0
Thailand,THA,1990,0
Thailand,THA,1991,0
Thailand,THA,1992,0
Thailand,THA,1993,0
Thailand,THA,1994,0.02
Thailand,THA,1995,0.01
Thailand,THA,1996,0.03
Thailand,THA,1997,0.01
Thailand,THA,1998,0.19
Thailand,THA,1999,0.01
Thailand,THA,2000,0.01
Thailand,THA,2001,0.02
Thailand,THA,2002,0.02
Thailand,THA,2003,0.01
Thailand,THA,2004,0.02
Thailand,THA,2005,0.02
Thailand,THA,2006,0.02
Thailand,THA,2007,0.02
Thailand,THA,2008,0.02
Thailand,THA,2009,0.02
Thailand,THA,2010,0.03
Thailand,THA,2011,0.03
Thailand,THA,2012,0.03
Thailand,THA,2013,0.03
Thailand,THA,2014,0.04
Timor,TLS,1961,0.1
Timor,TLS,1962,0.07
Timor,TLS,1963,0.16
Timor,TLS,1964,0.09
Timor,TLS,1965,0.15
Timor,TLS,1966,0.15
Timor,TLS,1967,0.26
Timor,TLS,1968,0.2
Timor,TLS,1969,0.26
Timor,TLS,1970,0.15
Timor,TLS,1971,0.24
Timor,TLS,1972,0.09
Timor,TLS,1973,0.09
Timor,TLS,1974,0.15
Timor,TLS,1975,0
Timor,TLS,1990,0.07
Timor,TLS,1991,0.07
Timor,TLS,1992,0.06
Timor,TLS,1993,0.05
Timor,TLS,1994,0.05
Timor,TLS,1995,0.05
Timor,TLS,1996,0.04
Timor,TLS,1997,0.04
Timor,TLS,1998,0.04
Timor,TLS,1999,0.03
Timor,TLS,2000,0.03
Timor,TLS,2001,0.03
Timor,TLS,2002,0.03
Timor,TLS,2003,0.03
Timor,TLS,2004,0.02
Timor,TLS,2005,0.02
Timor,TLS,2006,0.02
Timor,TLS,2007,0.03
Timor,TLS,2008,0.04
Timor,TLS,2009,0.07
Timor,TLS,2010,0.06
Timor,TLS,2011,0.09
Togo,TGO,1961,0.25
Togo,TGO,1962,0.29
Togo,TGO,1963,0.28
Togo,TGO,1964,0.37
Togo,TGO,1965,0.29
Togo,TGO,1966,0.29
Togo,TGO,1967,0.25
Togo,TGO,1968,0.29
Togo,TGO,1969,0.28
Togo,TGO,1970,0.24
Togo,TGO,1971,0.21
Togo,TGO,1972,0.21
Togo,TGO,1973,0.16
Togo,TGO,1974,0.17
Togo,TGO,1975,0.23
Togo,TGO,1976,0.21
Togo,TGO,1977,0.35
Togo,TGO,1978,0.22
Togo,TGO,1979,0.19
Togo,TGO,1980,0.3
Togo,TGO,1981,0.43
Togo,TGO,1982,0.51
Togo,TGO,1983,0.48
Togo,TGO,1984,0.26
Togo,TGO,1985,0.22
Togo,TGO,1986,0.17
Togo,TGO,1987,0.13
Togo,TGO,1988,0.15
Togo,TGO,1989,0.19
Togo,TGO,1990,0.13
Togo,TGO,1991,0.16
Togo,TGO,1992,0.15
Togo,TGO,1993,0.09
Togo,TGO,1994,0.16
Togo,TGO,1995,0.18
Togo,TGO,1996,0.14
Togo,TGO,1997,0.14
Togo,TGO,1998,0.11
Togo,TGO,1999,0.07
Togo,TGO,2000,0.1
Togo,TGO,2001,0.2
Togo,TGO,2002,0.21
Togo,TGO,2003,0.25
Togo,TGO,2004,0.32
Togo,TGO,2005,0.31
Togo,TGO,2006,0.42
Togo,TGO,2007,0.39
Togo,TGO,2008,0.33
Togo,TGO,2009,0.25
Togo,TGO,2010,0.28
Togo,TGO,2011,0.33
Tonga,TON,1990,0.07
Tonga,TON,1991,0.08
Tonga,TON,1992,0.11
Tonga,TON,1993,0.1
Tonga,TON,1994,0.08
Tonga,TON,1995,0.1
Tonga,TON,1996,0.13
Tonga,TON,1997,0.15
Tonga,TON,1998,0.21
Tonga,TON,1999,0.22
Tonga,TON,2000,0.12
Tonga,TON,2001,0.1
Tonga,TON,2002,0.08
Tonga,TON,2003,0.22
Tonga,TON,2004,0.3
Tonga,TON,2005,0.28
Tonga,TON,2006,0.09
Tonga,TON,2007,0.16
Tonga,TON,2008,0.11
Tonga,TON,2009,0.12
Tonga,TON,2010,0.09
Tonga,TON,2011,0.1
Trinidad and Tobago,TTO,1961,0.12
Trinidad and Tobago,TTO,1962,0.1
Trinidad and Tobago,TTO,1963,0.08
Trinidad and Tobago,TTO,1964,0.08
Trinidad and Tobago,TTO,1965,0.09
Trinidad and Tobago,TTO,1966,0.09
Trinidad and Tobago,TTO,1967,0.07
Trinidad and Tobago,TTO,1968,0.06
Trinidad and Tobago,TTO,1969,0.08
Trinidad and Tobago,TTO,1970,0.12
Trinidad and Tobago,TTO,1971,0.15
Trinidad and Tobago,TTO,1972,0.14
Trinidad and Tobago,TTO,1973,0.11
Trinidad and Tobago,TTO,1974,0.1
Trinidad and Tobago,TTO,1975,0.1
Trinidad and Tobago,TTO,1976,0.09
Trinidad and Tobago,TTO,1977,0.11
Trinidad and Tobago,TTO,1978,0.13
Trinidad and Tobago,TTO,1979,0.28
Trinidad and Tobago,TTO,1980,0.49
Trinidad and Tobago,TTO,1981,0.47
Trinidad and Tobago,TTO,1982,0.38
Trinidad and Tobago,TTO,1983,0.37
Trinidad and Tobago,TTO,1984,0.13
Trinidad and Tobago,TTO,1985,0.16
Trinidad and Tobago,TTO,1986,0.13
Trinidad and Tobago,TTO,1987,0.06
Trinidad and Tobago,TTO,1988,0.09
Trinidad and Tobago,TTO,1989,0.08
Trinidad and Tobago,TTO,1990,0.1
Trinidad and Tobago,TTO,1991,0.11
Trinidad and Tobago,TTO,1992,0.07
Trinidad and Tobago,TTO,1993,0.04
Trinidad and Tobago,TTO,1994,0.05
Trinidad and Tobago,TTO,1995,0.06
Trinidad and Tobago,TTO,1996,0.07
Trinidad and Tobago,TTO,1997,0.05
Trinidad and Tobago,TTO,1998,0.1
Trinidad and Tobago,TTO,1999,0.14
Trinidad and Tobago,TTO,2000,0.09
Trinidad and Tobago,TTO,2001,0.06
Trinidad and Tobago,TTO,2002,0.07
Trinidad and Tobago,TTO,2003,0.11
Trinidad and Tobago,TTO,2004,0.13
Trinidad and Tobago,TTO,2005,0.13
Trinidad and Tobago,TTO,2006,0.1
Trinidad and Tobago,TTO,2007,0.14
Trinidad and Tobago,TTO,2008,0.15
Trinidad and Tobago,TTO,2009,0.12
Trinidad and Tobago,TTO,2010,0.13
Trinidad and Tobago,TTO,2011,0.13
Trinidad and Tobago,TTO,2012,0.15
Trinidad and Tobago,TTO,2013,0.22
Trinidad and Tobago,TTO,2014,0.32
Tunisia,TUN,1961,1.19
Tunisia,TUN,1962,1.42
Tunisia,TUN,1963,0.62
Tunisia,TUN,1964,0.99
Tunisia,TUN,1965,1.32
Tunisia,TUN,1966,1.53
Tunisia,TUN,1967,1.53
Tunisia,TUN,1968,0.66
Tunisia,TUN,1969,0.77
Tunisia,TUN,1970,0.6
Tunisia,TUN,1971,0.66
Tunisia,TUN,1972,0.62
Tunisia,TUN,1973,0.64
Tunisia,TUN,1974,0.62
Tunisia,TUN,1975,0.67
Tunisia,TUN,1976,0.81
Tunisia,TUN,1977,0.81
Tunisia,TUN,1978,0.67
Tunisia,TUN,1979,0.48
Tunisia,TUN,1980,0.59
Tunisia,TUN,1981,0.57
Tunisia,TUN,1982,0.57
Tunisia,TUN,1983,0.58
Tunisia,TUN,1984,0.59
Tunisia,TUN,1985,0.58
Tunisia,TUN,1986,0.58
Tunisia,TUN,1987,0.57
Tunisia,TUN,1988,0.55
Tunisia,TUN,1989,0.44
Tunisia,TUN,1990,0.38
Tunisia,TUN,1991,0.38
Tunisia,TUN,1992,0.45
Tunisia,TUN,1993,0.41
Tunisia,TUN,1994,0.45
Tunisia,TUN,1995,0.4
Tunisia,TUN,1996,0.41
Tunisia,TUN,1997,0.44
Tunisia,TUN,1998,0.43
Tunisia,TUN,1999,0.42
Tunisia,TUN,2000,0.37
Tunisia,TUN,2001,0.39
Tunisia,TUN,2002,0.35
Tunisia,TUN,2003,0.49
Tunisia,TUN,2004,0.47
Tunisia,TUN,2005,0.45
Tunisia,TUN,2006,0.51
Tunisia,TUN,2007,0.25
Tunisia,TUN,2008,0.38
Tunisia,TUN,2009,0.38
Tunisia,TUN,2010,0.35
Tunisia,TUN,2011,0.38
Tunisia,TUN,2012,0.39
Tunisia,TUN,2013,0.38
Tunisia,TUN,2014,0.38
Turkey,TUR,1961,0.2
Turkey,TUR,1962,0.23
Turkey,TUR,1963,0.15
Turkey,TUR,1964,0.17
Turkey,TUR,1965,0.17
Turkey,TUR,1966,0.15
Turkey,TUR,1967,0.15
Turkey,TUR,1968,0.17
Turkey,TUR,1969,0.17
Turkey,TUR,1970,0.17
Turkey,TUR,1971,0.17
Turkey,TUR,1972,0.15
Turkey,TUR,1973,0.13
Turkey,TUR,1974,0.11
Turkey,TUR,1975,0.11
Turkey,TUR,1976,0.07
Turkey,TUR,1977,0.07
Turkey,TUR,1978,0.09
Turkey,TUR,1979,0.11
Turkey,TUR,1980,0.11
Turkey,TUR,1981,0.15
Turkey,TUR,1982,0.07
Turkey,TUR,1983,0.05
Turkey,TUR,1984,0.07
Turkey,TUR,1985,0.18
Turkey,TUR,1986,0.07
Turkey,TUR,1987,0.09
Turkey,TUR,1988,0.07
Turkey,TUR,1989,0.07
Turkey,TUR,1990,0.07
Turkey,TUR,1991,0.08
Turkey,TUR,1992,0.1
Turkey,TUR,1993,0.12
Turkey,TUR,1994,0.1
Turkey,TUR,1995,0.08
Turkey,TUR,1996,0.1
Turkey,TUR,1997,0.11
Turkey,TUR,1998,0.11
Turkey,TUR,1999,0.11
Turkey,TUR,2000,0.05
Turkey,TUR,2001,0.05
Turkey,TUR,2002,0.04
Turkey,TUR,2003,0.04
Turkey,TUR,2004,0.07
Turkey,TUR,2005,0.06
Turkey,TUR,2006,0.05
Turkey,TUR,2007,0.05
Turkey,TUR,2008,0.08
Turkey,TUR,2009,0.1
Turkey,TUR,2010,0.13
Turkey,TUR,2011,0.13
Turkey,TUR,2012,0.12
Turkey,TUR,2013,0.13
Turkey,TUR,2014,0.13
Turkmenistan,TKM,1992,0.42
Turkmenistan,TKM,1993,0.4
Turkmenistan,TKM,1994,1.29
Turkmenistan,TKM,1995,1.04
Turkmenistan,TKM,1996,1.3
Turkmenistan,TKM,1997,1.62
Turkmenistan,TKM,1998,1.36
Turkmenistan,TKM,1999,1.52
Turkmenistan,TKM,2000,1.52
Turkmenistan,TKM,2001,0.99
Turkmenistan,TKM,2002,0.98
Turkmenistan,TKM,2003,1.46
Turkmenistan,TKM,2004,1.42
Turkmenistan,TKM,2005,1.37
Turkmenistan,TKM,2006,1.2
Turkmenistan,TKM,2007,1.05
Turkmenistan,TKM,2008,0.95
Turkmenistan,TKM,2009,0.82
Turkmenistan,TKM,2010,0.81
Turkmenistan,TKM,2011,0.79
Turkmenistan,TKM,2012,0.81
Turkmenistan,TKM,2013,0.81
Turkmenistan,TKM,2014,0.8
Tuvalu,TUV,1990,0
Tuvalu,TUV,1991,0
Tuvalu,TUV,1992,0
Tuvalu,TUV,1993,0.14
Tuvalu,TUV,1994,0
Tuvalu,TUV,1995,0.02
Tuvalu,TUV,1996,0
Tuvalu,TUV,1997,0.02
Tuvalu,TUV,1998,0.11
Tuvalu,TUV,1999,0.04
Tuvalu,TUV,2000,0.06
Tuvalu,TUV,2001,0.18
Tuvalu,TUV,2002,0.13
Tuvalu,TUV,2003,0.07
Tuvalu,TUV,2004,0.04
Tuvalu,TUV,2005,0.17
Tuvalu,TUV,2006,0.15
Tuvalu,TUV,2007,0.07
Tuvalu,TUV,2008,0.16
Tuvalu,TUV,2009,0.54
Tuvalu,TUV,2010,0.55
Tuvalu,TUV,2011,1.15
Uganda,UGA,1961,0.01
Uganda,UGA,1962,0.01
Uganda,UGA,1963,0.01
Uganda,UGA,1964,0.01
Uganda,UGA,1965,0.01
Uganda,UGA,1966,0.01
Uganda,UGA,1967,0.01
Uganda,UGA,1968,0.01
Uganda,UGA,1969,0.01
Uganda,UGA,1970,0.01
Uganda,UGA,1971,0.01
Uganda,UGA,1972,0
Uganda,UGA,1973,0
Uganda,UGA,1974,0
Uganda,UGA,1975,0
Uganda,UGA,1976,0
Uganda,UGA,1977,0
Uganda,UGA,1978,0
Uganda,UGA,1979,0
Uganda,UGA,1980,0
Uganda,UGA,1981,0
Uganda,UGA,1982,0
Uganda,UGA,1983,0
Uganda,UGA,1984,0
Uganda,UGA,1985,0
Uganda,UGA,1986,0
Uganda,UGA,1987,0
Uganda,UGA,1988,0
Uganda,UGA,1989,0
Uganda,UGA,1990,0
Uganda,UGA,1991,0
Uganda,UGA,1992,0
Uganda,UGA,1993,0
Uganda,UGA,1994,0
Uganda,UGA,1995,0
Uganda,UGA,1996,0
Uganda,UGA,1997,0
Uganda,UGA,1998,0
Uganda,UGA,1999,0
Uganda,UGA,2000,0
Uganda,UGA,2001,0
Uganda,UGA,2002,0
Uganda,UGA,2003,0
Uganda,UGA,2004,0.01
Uganda,UGA,2005,0
Uganda,UGA,2006,0
Uganda,UGA,2007,0
Uganda,UGA,2008,0
Uganda,UGA,2009,0.01
Uganda,UGA,2010,0.01
Uganda,UGA,2011,0.01
Ukraine,UKR,1975,2.39
Ukraine,UKR,1980,2.44
Ukraine,UKR,1981,2.45
Ukraine,UKR,1982,2.35
Ukraine,UKR,1983,2.26
Ukraine,UKR,1984,2.19
Ukraine,UKR,1985,1.81
Ukraine,UKR,1986,1.01
Ukraine,UKR,1987,0.9
Ukraine,UKR,1988,0.94
Ukraine,UKR,1989,0.99
Ukraine,UKR,1990,0.81
Ukraine,UKR,1991,0.83
Ukraine,UKR,1992,0.57
Ukraine,UKR,1993,0.45
Ukraine,UKR,1994,0.13
Ukraine,UKR,1995,0.3
Ukraine,UKR,1996,0.35
Ukraine,UKR,1997,0.38
Ukraine,UKR,1998,0.42
Ukraine,UKR,1999,0.37
Ukraine,UKR,2000,0.36
Ukraine,UKR,2001,0.47
Ukraine,UKR,2002,0.7
Ukraine,UKR,2003,0.68
Ukraine,UKR,2004,0.55
Ukraine,UKR,2005,0.63
Ukraine,UKR,2006,0.69
Ukraine,UKR,2007,0.77
Ukraine,UKR,2008,0.83
Ukraine,UKR,2009,0.86
Ukraine,UKR,2010,0.75
Ukraine,UKR,2011,0.73
Ukraine,UKR,2012,0.73
Ukraine,UKR,2013,0.72
Ukraine,UKR,2014,0.72
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0.09
United Arab Emirates,ARE,1975,0.15
United Arab Emirates,ARE,1976,0.09
United Arab Emirates,ARE,1977,0.12
United Arab Emirates,ARE,1978,0.1
United Arab Emirates,ARE,1979,0.29
United Arab Emirates,ARE,1980,0.17
United Arab Emirates,ARE,1981,0.26
United Arab Emirates,ARE,1982,0.16
United Arab Emirates,ARE,1983,0.16
United Arab Emirates,ARE,1984,0.15
United Arab Emirates,ARE,1985,0.21
United Arab Emirates,ARE,1986,0.13
United Arab Emirates,ARE,1987,0.21
United Arab Emirates,ARE,1988,0.13
United Arab Emirates,ARE,1989,0.11
United Arab Emirates,ARE,1990,0.1
United Arab Emirates,ARE,1991,0.1
United Arab Emirates,ARE,1992,0.14
United Arab Emirates,ARE,1993,0.18
United Arab Emirates,ARE,1994,0.16
United Arab Emirates,ARE,1995,0.11
United Arab Emirates,ARE,1996,0.17
United Arab Emirates,ARE,1997,0.24
United Arab Emirates,ARE,1998,0.21
United Arab Emirates,ARE,1999,0.22
United Arab Emirates,ARE,2000,0.07
United Arab Emirates,ARE,2001,0.07
United Arab Emirates,ARE,2002,0.08
United Arab Emirates,ARE,2003,0.07
United Arab Emirates,ARE,2004,0.14
United Arab Emirates,ARE,2005,0.14
United Arab Emirates,ARE,2006,0.13
United Arab Emirates,ARE,2007,0.12
United Arab Emirates,ARE,2008,0.13
United Arab Emirates,ARE,2009,0.11
United Arab Emirates,ARE,2010,0.11
United Arab Emirates,ARE,2011,0.11
United Arab Emirates,ARE,2012,0.11
United Arab Emirates,ARE,2013,0.12
United Arab Emirates,ARE,2014,0.13
United Kingdom,GBR,1961,0.28
United Kingdom,GBR,1962,0.29
United Kingdom,GBR,1963,0.3
United Kingdom,GBR,1964,0.34
United Kingdom,GBR,1965,0.32
United Kingdom,GBR,1966,0.34
United Kingdom,GBR,1967,0.37
United Kingdom,GBR,1968,0.42
United Kingdom,GBR,1969,0.41
United Kingdom,GBR,1970,0.42
United Kingdom,GBR,1971,0.51
United Kingdom,GBR,1972,0.59
United Kingdom,GBR,1973,0.75
United Kingdom,GBR,1974,0.76
United Kingdom,GBR,1975,0.75
United Kingdom,GBR,1976,0.83
United Kingdom,GBR,1977,0.77
United Kingdom,GBR,1978,0.92
United Kingdom,GBR,1979,0.99
United Kingdom,GBR,1980,0.99
United Kingdom,GBR,1981,1.06
United Kingdom,GBR,1982,1.07
United Kingdom,GBR,1983,1.16
United Kingdom,GBR,1984,1.31
United Kingdom,GBR,1985,1.36
United Kingdom,GBR,1986,1.41
United Kingdom,GBR,1987,1.65
United Kingdom,GBR,1988,1.72
United Kingdom,GBR,1989,1.78
United Kingdom,GBR,1990,1.8
United Kingdom,GBR,1991,1.81
United Kingdom,GBR,1992,1.81
United Kingdom,GBR,1993,1.87
United Kingdom,GBR,1994,1.96
United Kingdom,GBR,1995,2.03
United Kingdom,GBR,1996,2.09
United Kingdom,GBR,1997,2.29
United Kingdom,GBR,1998,2.4
United Kingdom,GBR,1999,2.48
United Kingdom,GBR,2000,3.02
United Kingdom,GBR,2001,3.22
United Kingdom,GBR,2002,3.4
United Kingdom,GBR,2003,3.65
United Kingdom,GBR,2004,3.98
United Kingdom,GBR,2005,4.1
United Kingdom,GBR,2006,3.9
United Kingdom,GBR,2007,4.24
United Kingdom,GBR,2008,4.13
United Kingdom,GBR,2009,3.87
United Kingdom,GBR,2010,3.96
United Kingdom,GBR,2011,3.95
United Kingdom,GBR,2012,3.96
United Kingdom,GBR,2013,4.03
United Kingdom,GBR,2014,4.06
United Kingdom,GBR,2015,4.17
United States,USA,1960,0.83
United States,USA,1961,0.87
United States,USA,1962,0.83
United States,USA,1963,0.87
United States,USA,1964,0.91
United States,USA,1965,0.91
United States,USA,1966,0.91
United States,USA,1967,0.95
United States,USA,1968,0.98
United States,USA,1969,0.98
United States,USA,1970,1.02
United States,USA,1971,1.17
United States,USA,1972,1.14
United States,USA,1973,1.17
United States,USA,1974,1.17
United States,USA,1975,1.21
United States,USA,1976,1.21
United States,USA,1977,1.1
United States,USA,1978,1.17
United States,USA,1979,1.21
United States,USA,1980,1.29
United States,USA,1981,1.32
United States,USA,1982,1.36
United States,USA,1983,1.36
United States,USA,1984,1.4
United States,USA,1985,1.44
United States,USA,1986,1.48
United States,USA,1987,1.44
United States,USA,1988,1.36
United States,USA,1989,1.29
United States,USA,1990,1.25
United States,USA,1991,1.14
